frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
1107,3.317606351,12.575457,12.100877,1,0.107,-611.980,90.000,15,15,3004338176,93.000,59,20.000,2
1108,3.330040395,12.434044,12.605068,1,0.103,-618.534,90.000,15,15,3004358656,93.000,59,20.000,2
1109,3.342878098,12.837703,12.444114,1,0.100,-625.005,90.000,15,15,3004358656,93.000,59,20.000,2
1110,3.355565717,12.687619,12.819103,1,0.096,-631.671,90.000,15,15,3004358656,93.000,59,20.000,2
1111,3.368157205,12.591488,12.652489,1,0.092,-638.250,90.000,15,15,3004358656,93.000,59,20.000,2
1112,3.380840135,12.682930,12.612227,1,0.088,-644.809,90.000,15,15,3004379136,93.000,59,20.000,2
1113,3.393423772,12.583637,12.700401,1,0.085,-651.413,90.000,15,15,3004379136,93.000,59,20.000,2
1114,3.405466627,12.042855,12.559257,1,0.081,-657.944,90.000,15,15,3004379136,93.000,59,20.000,2
1115,3.417516803,12.050176,12.039675,1,0.077,-664.204,90.000,15,15,3004379136,93.000,59,20.000,2
1116,3.429838175,12.321372,12.065046,1,0.074,-670.478,90.000,15,15,3004383232,93.000,59,20.000,2
1117,3.441997333,12.159158,12.376452,1,0.070,-676.914,90.000,15,15,3004391424,93.000,59,20.000,2
1118,3.454826116,12.828783,12.102547,1,0.067,-683.207,90.000,15,15,3004391424,93.000,59,20.000,2
1119,3.467007734,12.181618,12.855934,1,0.063,-689.892,90.000,15,15,3004391424,93.000,59,20.000,2
1120,3.478970638,11.962904,12.136987,1,0.059,-696.204,90.000,15,15,3004391424,93.000,59,20.000,2
1121,3.488872606,9.901968,11.968724,1,0.056,-702.427,90.000,15,15,3004391424,93.000,59,20.000,2
1122,3.498845676,9.973070,9.953619,1,0.053,-707.603,90.000,15,15,3004391424,93.000,59,20.000,2
1123,3.507830324,8.984648,9.969830,1,0.050,-712.788,90.000,15,15,3004395520,93.000,59,20.000,2
1124,3.517610299,9.779975,8.955457,1,0.047,-717.444,90.000,15,15,3004395520,93.000,59,20.000,2
1125,3.527416165,9.805866,9.783686,1,0.044,-722.532,90.000,15,15,3004395520,93.000,59,20.000,2
1126,3.537170290,9.754125,9.793396,1,0.041,-727.375,90.000,15,15,3004399616,93.000,59,20.000,2
1127,3.548238184,11.067894,9.734004,1,0.039,-731.943,90.000,15,15,3003351040,93.000,59,20.000,2
1128,3.558039030,9.800846,11.081414,1,0.036,-736.823,90.000,15,15,3003351040,93.000,59,20.000,2
1129,3.568584242,10.545212,9.828257,1,0.034,-740.900,90.000,15,15,3003355136,93.000,59,20.000,2
1130,3.578452530,9.868288,10.659545,1,0.031,-745.027,90.000,15,15,3003359232,93.000,59,20.000,2
1131,3.588329358,9.876828,9.752136,1,0.029,-748.555,90.000,15,15,3003383808,93.000,59,20.000,2
1132,3.599651127,11.321769,9.885838,1,0.027,-751.878,90.000,15,15,3003383808,93.000,59,20.000,2
